region,sector,CO2 shares,CO2 shares without russia,CO2 shares without china,CO2 shares without india,Sectoral CO2 share,Embodied CO2,Embodied value added
LBR,Agriculture,5.220023057809082e-06,5.220023057809082e-06,5.220023057809082e-06,5.220023057809082e-06,0.09970699777012257,1.0488039505642315,9031.011176527736
LBR,Fishing,4.4772187250139925e-07,4.4772187250139925e-07,4.4772187250139925e-07,4.4772187250139925e-07,0.012816799451154414,0.08995601426147129,728.1505737788748
LBR,Mining and Quarrying,1.714543802115627e-06,1.714543802115627e-06,1.714543802115627e-06,1.714543802115627e-06,0.03402800495841214,0.3444851283528671,72.5514496518801
LBR,Food & Beverages,6.87571925985722e-07,6.87571925985722e-07,6.87571925985722e-07,6.87571925985722e-07,0.012612586734665686,0.13814654538586468,53.49880915243144
LBR,Textiles and Wearing Apparel,1.273410602715533e-06,1.273410602715533e-06,1.273410602715533e-06,1.273410602715533e-06,0.03289769061742643,0.25585290640056735,42.239976798963184
LBR,Wood and Paper,1.0298096439569577e-06,1.0298096439569577e-06,1.0298096439569577e-06,1.0298096439569577e-06,0.022893149783163536,0.2069087456032277,113.81718598246066
LBR,"Petroleum, Chemical and Non-Metallic Mineral Products",1.432498198567686e-05,1.432498198567686e-05,1.432498198567686e-05,1.432498198567686e-05,0.034267538201519426,2.878166922244433,257.3241965905238
LBR,Metal Products,3.5478446974123627e-06,3.5478446974123627e-06,3.5478446974123627e-06,3.5478446974123627e-06,0.07324698431818533,0.7128308617464615,382.40419337916614
LBR,Electrical and Machinery,5.098528003799778e-06,5.098528003799778e-06,5.098528003799778e-06,5.098528003799778e-06,0.07678067938687162,1.0243932360505577,1026.7573131688794
LBR,Transport Equipment,1.3641366016957174e-05,1.3641366016957174e-05,1.3641366016957174e-05,1.3641366016957174e-05,0.15404657822994836,2.740815205456629,444.06236873456066
LBR,Other Manufacturing,1.6442451802584194e-06,1.6442451802584194e-06,1.6442451802584194e-06,1.6442451802584194e-06,0.04169374062224781,0.33036077075778675,71.38176863231935
LBR,Recycling,3.2301690848625392e-06,3.2301690848625392e-06,3.2301690848625392e-06,3.2301690848625392e-06,0.08857494301994451,0.6490036652474469,4.730858566649653
LBR,"Electricity, Gas and Water",1.0847343123093967e-05,1.0847343123093967e-05,1.0847343123093967e-05,1.0847343123093967e-05,0.017767256268741823,2.179441775378226,150.64874357522461
LBR,Construction,8.263205910235009e-07,8.263205910235009e-07,8.263205910235009e-07,8.263205910235009e-07,0.014905471159795665,0.16602384523982602,341.7824536941146
LBR,Maintenance and Repair,1.1380387576413865e-06,1.1380387576413865e-06,1.1380387576413865e-06,1.1380387576413865e-06,0.03238252924215957,0.2286540752198245,32.78601555651689
LBR,Wholesale Trade,1.3024583363994075e-06,1.3024583363994075e-06,1.3024583363994075e-06,1.3024583363994075e-06,0.03067375578609638,0.2616891599008291,826.1516014648266
LBR,Retail Trade,1.756937902095261e-07,1.756937902095261e-07,1.756937902095261e-07,1.756937902095261e-07,0.004271130132740153,0.03530029258887878,103.89182357479802
LBR,Hotels and Restraurants,4.4549786144158907e-07,4.4549786144158907e-07,4.4549786144158907e-07,4.4549786144158907e-07,0.009022373928768049,0.08950916727252206,111.01489776913357
LBR,Transport,4.4360895265777516e-05,4.4360895265777516e-05,4.4360895265777516e-05,4.4360895265777516e-05,0.039819755603936434,8.91296488350018,800.8310328530072
LBR,Post and Telecommunications,6.835732669070566e-07,6.835732669070566e-07,6.835732669070566e-07,6.835732669070566e-07,0.016106494304081925,0.13734313716482438,521.9180627283315
LBR,Finacial Intermediation and Business Activities,3.464409943048601e-06,3.464409943048601e-06,3.464409943048601e-06,3.464409943048601e-06,0.021682750438208286,0.6960672001645148,1332.7757894603924
LBR,Public Administration,4.8281930728981614e-08,4.8281930728981614e-08,4.8281930728981614e-08,4.8281930728981614e-08,0.0009448069498674535,0.009700777013555584,20.881367360410568
LBR,"Education, Health and Other Services",3.0702333157121283e-07,3.0702333157121283e-07,3.0702333157121283e-07,3.0702333157121283e-07,0.0032492891370981903,0.06168694649452966,107.9030435225841
LBR,Private Households,8.538895797819451e-07,8.538895797819451e-07,8.538895797819451e-07,8.538895797819451e-07,0.024322055802070017,0.1715629901828089,5.443154478224259
LBR,Others,8.782055294526887e-07,8.782055294526887e-07,8.782055294526887e-07,8.782055294526887e-07,0.02491863231982287,0.1764485364330779,3.244754788893415
LBR,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,1.519379761800887e-06
PRK,Agriculture,1.159375345454831e-06,1.159375345454831e-06,1.159375345454831e-06,1.159375345454831e-06,0.0004453859804116613,0.23294100984491667,190.06624021077437
PRK,Fishing,3.159690480354968e-06,3.159690480354968e-06,3.159690480354968e-06,3.159690480354968e-06,0.004107007481417041,0.6348431456445279,346.0231836236003
PRK,Mining and Quarrying,0.0002076809332048479,0.0002076809332048479,0.0002076809332048479,0.0002076809332048479,0.019390175867511177,41.727130472395174,1325.566714795493
PRK,Food & Beverages,1.137726114282473e-06,1.137726114282473e-06,1.137726114282473e-06,1.137726114282473e-06,6.40991909539277e-05,0.22859125910075478,19.88805597727515
PRK,Textiles and Wearing Apparel,1.0880827780278602e-05,1.0880827780278602e-05,1.0880827780278602e-05,1.0880827780278602e-05,0.0017755239951491493,2.186169492928438,119.35161071592343
PRK,Wood and Paper,1.0784984835595204e-05,1.0784984835595204e-05,1.0784984835595204e-05,1.0784984835595204e-05,0.0010687549731900386,2.1669127850740004,158.53056268322482
PRK,"Petroleum, Chemical and Non-Metallic Mineral Products",6.204653916101325e-05,6.204653916101325e-05,6.204653916101325e-05,6.204653916101325e-05,0.0013525387747679387,12.466354012279353,409.1862606080941
PRK,Metal Products,0.00018702928063117795,0.00018702928063117795,0.00018702928063117795,0.00018702928063117795,0.009745560611839028,37.57781263125218,299.01621436062874
PRK,Electrical and Machinery,6.171917341673531e-05,6.171917341673531e-05,6.171917341673531e-05,6.171917341673531e-05,0.0017674560340906883,12.400579880235156,500.061033357176
PRK,Transport Equipment,7.054371512723979e-06,7.054371512723979e-06,7.054371512723979e-06,7.054371512723979e-06,0.0004720723767240012,1.4173601590177656,72.88608667667889
PRK,Other Manufacturing,3.785214941620929e-06,3.785214941620929e-06,3.785214941620929e-06,3.785214941620929e-06,0.0009120619744999745,0.760523151055396,74.27513498636718
PRK,Recycling,2.50016276086846e-06,2.50016276086846e-06,2.50016276086846e-06,2.50016276086846e-06,0.0013500867320216867,0.5023312256695247,13.708780676948207
PRK,"Electricity, Gas and Water",4.383277006059169e-05,4.383277006059169e-05,4.383277006059169e-05,4.383277006059169e-05,0.0007212380699539768,8.806854279110643,363.0056117504661
PRK,Construction,6.294583168261515e-05,6.294583168261515e-05,6.294583168261515e-05,6.294583168261515e-05,0.003119828327021634,12.647039334724045,2371.9368408113537
PRK,Maintenance and Repair,6.036164616314075e-07,6.036164616314075e-07,6.036164616314075e-07,6.036164616314075e-07,0.0009209759923155287,0.12127826306007425,4.397006470352105
PRK,Wholesale Trade,4.460721256886045e-06,4.460721256886045e-06,4.460721256886045e-06,4.460721256886045e-06,0.0010873766023759804,0.8962454810595278,116.39822840133681
PRK,Retail Trade,6.044429749074335e-07,6.044429749074335e-07,6.044429749074335e-07,6.044429749074335e-07,0.00016521704523631085,0.12144432561947101,21.887128067680283
PRK,Hotels and Restraurants,5.751676887706735e-07,5.751676887706735e-07,5.751676887706735e-07,5.751676887706735e-07,0.000183271927937879,0.11556235241473595,11.321934910639971
PRK,Transport,4.16973243902506e-05,4.16973243902506e-05,4.16973243902506e-05,4.16973243902506e-05,0.0017940712636482507,8.377801795919307,100.87345086988655
PRK,Post and Telecommunications,2.8468077371136058e-06,2.8468077371136058e-06,2.8468077371136058e-06,2.8468077371136058e-06,0.000762681994850874,0.5719789296169754,55.67814993829785
PRK,Finacial Intermediation and Business Activities,0.00011307534286177665,0.00011307534286177665,0.00011307534286177665,0.00011307534286177665,0.001165744059068819,22.71903112140885,1139.6745246758633
PRK,Public Administration,2.7473074849419755e-07,2.7473074849419755e-07,2.7473074849419755e-07,2.7473074849419755e-07,9.80630502429147e-05,0.05519873977014933,13.619094480786236
PRK,"Education, Health and Other Services",9.676570457997594e-07,9.676570457997594e-07,9.676570457997594e-07,9.676570457997594e-07,0.0001884697936567257,0.1944210822800583,134.1857813387473
PRK,Private Households,7.068580380557058e-08,7.068580380557058e-08,7.068580380557058e-08,7.068580380557058e-08,0.00012433442967615176,0.014202149963530307,0.38604597070148366
PRK,Others,1.6157044042935854e-06,1.6157044042935854e-06,1.6157044042935854e-06,1.6157044042935854e-06,0.0022027115367862075,0.3246263749030968,8.368211263827643
PRK,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,2.415639960961001e-06
MOZ,Agriculture,2.749542784525782e-05,2.749542784525782e-05,2.749542784525782e-05,2.749542784525782e-05,0.20366075279969623,5.524365127740185,76780.71478774388
MOZ,Fishing,4.08686214928216e-06,4.08686214928216e-06,4.08686214928216e-06,4.08686214928216e-06,0.12353692536335534,0.8211299299083141,8683.101641476838
MOZ,Mining and Quarrying,1.459523482933402e-05,1.459523482933402e-05,1.459523482933402e-05,1.459523482933402e-05,0.07502741350623598,2.9324659640187454,6887.846680491891
MOZ,Food & Beverages,1.286937166389038e-05,1.286937166389038e-05,1.286937166389038e-05,1.286937166389038e-05,0.046087879488256614,2.5857065558696357,2071.341394204564
MOZ,Textiles and Wearing Apparel,5.019484778804451e-06,5.019484778804451e-06,5.019484778804451e-06,5.019484778804451e-06,0.07082132226490008,1.008511917956298,1174.5928761600471
MOZ,Wood and Paper,3.2669811319571863e-06,3.2669811319571863e-06,3.2669811319571863e-06,3.2669811319571863e-06,0.02697013357341126,0.6563999200136904,1126.9200612314164
MOZ,"Petroleum, Chemical and Non-Metallic Mineral Products",3.592694103367133e-05,3.592694103367133e-05,3.592694103367133e-05,3.592694103367133e-05,0.018646025066904826,7.218419779091484,1205.109381496619
MOZ,Metal Products,0.0001407450573590664,0.0001407450573590664,0.0001407450573590664,0.0001407450573590664,0.03198699823038648,28.278413820366126,1759.7103297477206
MOZ,Electrical and Machinery,2.5536665415127902e-06,2.5536665415127902e-06,2.5536665415127902e-06,2.5536665415127902e-06,0.007958062121146947,0.5130811736847828,1326.4895846633785
MOZ,Transport Equipment,7.296890227821714e-07,7.296890227821714e-07,7.296890227821714e-07,7.296890227821714e-07,0.003827200584482248,0.146608687605779,202.15962383340437
MOZ,Other Manufacturing,8.662043613520153e-07,8.662043613520153e-07,8.662043613520153e-07,8.662043613520153e-07,0.010687473022948646,0.174037268824491,216.38606005373433
MOZ,Recycling,1.2865966395893186e-06,1.2865966395893186e-06,1.2865966395893186e-06,1.2865966395893186e-06,0.018545808622071346,0.2585022371434312,60.73863598580096
MOZ,"Electricity, Gas and Water",1.2245581994615101e-06,1.2245581994615101e-06,1.2245581994615101e-06,1.2245581994615101e-06,0.012853095291856931,0.24603751038412122,3423.3833717002176
MOZ,Construction,2.2441265728076392e-06,2.2441265728076392e-06,2.2441265728076392e-06,2.2441265728076392e-06,0.005281542211218001,0.4508885859432739,668.9601364728723
MOZ,Maintenance and Repair,1.1032380541835119e-06,1.1032380541835119e-06,1.1032380541835119e-06,1.1032380541835119e-06,0.03310712545699482,0.2216619384294647,710.9059942255042
MOZ,Wholesale Trade,8.785778113825643e-07,8.785778113825643e-07,8.785778113825643e-07,8.785778113825643e-07,0.017257634159010396,0.1765233350986112,6177.266601412816
MOZ,Retail Trade,3.253491002601141e-07,3.253491002601141e-07,3.253491002601141e-07,3.253491002601141e-07,0.006106257227197571,0.06536894911888452,1689.534205936069
MOZ,Hotels and Restraurants,7.815492108962087e-07,7.815492108962087e-07,7.815492108962087e-07,7.815492108962087e-07,0.015432190835165355,0.15702840598032486,2115.6916347378296
MOZ,Transport,0.00038719501816093457,0.00038719501816093457,0.00038719501816093457,0.00038719501816093457,0.04652030693917412,77.79499442602462,11215.394718737733
MOZ,Post and Telecommunications,1.1228861868011673e-06,1.1228861868011673e-06,1.1228861868011673e-06,1.1228861868011673e-06,0.01840653450046528,0.22560962963358294,4658.730695136763
MOZ,Finacial Intermediation and Business Activities,3.411119619502058e-06,3.411119619502058e-06,3.411119619502058e-06,3.411119619502058e-06,0.010825370689394086,0.6853601398233066,4627.423780259085
MOZ,Public Administration,8.954386561493399e-08,8.954386561493399e-08,8.954386561493399e-08,8.954386561493399e-08,0.0012823133975627592,0.017991100607351044,372.3979160995984
MOZ,"Education, Health and Other Services",1.1413983572732794e-06,1.1413983572732794e-06,1.1413983572732794e-06,1.1413983572732794e-06,0.005710379869994099,0.2293290839941578,2255.8741468814287
MOZ,Private Households,1.302444016188497e-06,1.302444016188497e-06,1.302444016188497e-06,1.302444016188497e-06,0.0341817544104231,0.26168628269250843,128.73600709562368
MOZ,Others,6.087215273002165e-07,6.087215273002165e-07,6.087215273002165e-07,6.087215273002165e-07,0.017846660840534136,0.12230396983991826,29.820520998273707
MOZ,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,7.58209543634285
NER,Agriculture,4.004230943881564e-06,4.004230943881564e-06,4.004230943881564e-06,4.004230943881564e-06,0.06714088308371617,0.8045277169095839,15407.691272700438
NER,Fishing,2.219079026680035e-07,2.219079026680035e-07,2.219079026680035e-07,2.219079026680035e-07,0.028360990904687775,0.04458560477648703,1526.1956757521443
NER,Mining and Quarrying,3.3120646970030097e-07,3.3120646970030097e-07,3.3120646970030097e-07,3.3120646970030097e-07,0.008382599163484716,0.06654580832826905,107.73232618918922
NER,Food & Beverages,1.278198247333546e-09,1.278198247333546e-09,1.278198247333546e-09,1.278198247333546e-09,2.9500297183425365e-05,0.00025681483713030953,1.1728079147648225
NER,Textiles and Wearing Apparel,4.4458869991395905e-08,4.4458869991395905e-08,4.4458869991395905e-08,4.4458869991395905e-08,0.003999742940520174,0.008932649907521345,20.86377910577657
NER,Wood and Paper,1.6141002172381505e-07,1.6141002172381505e-07,1.6141002172381505e-07,1.6141002172381505e-07,0.009514763764757551,0.03243040625871258,85.04038954318652
NER,"Petroleum, Chemical and Non-Metallic Mineral Products",7.402635997162072e-05,7.402635997162072e-05,7.402635997162072e-05,7.402635997162072e-05,0.360947944547785,14.873332535950894,7440.003412196765
NER,Metal Products,1.2469398674144465e-07,1.2469398674144465e-07,1.2469398674144465e-07,1.2469398674144465e-07,0.008109983519856624,0.025053442189376284,84.14432301192043
NER,Electrical and Machinery,1.9500930310961333e-07,1.9500930310961333e-07,1.9500930310961333e-07,1.9500930310961333e-07,0.005536595000500444,0.039181154035741524,190.85750285725132
NER,Transport Equipment,2.355512117050289e-08,2.355512117050289e-08,2.355512117050289e-08,2.355512117050289e-08,0.0010286983441989393,0.00473268103723885,14.208690139579005
NER,Other Manufacturing,5.3541625965630014e-08,5.3541625965630014e-08,5.3541625965630014e-08,5.3541625965630014e-08,0.00435740111587306,0.01075755187486741,26.437790512370093
NER,Recycling,2.7575328191914295e-08,2.7575328191914295e-08,2.7575328191914295e-08,2.7575328191914295e-08,0.0030163971032866484,0.005540418658212507,1.0451936618772368
NER,"Electricity, Gas and Water",3.633538165907453e-07,3.633538165907453e-07,3.633538165907453e-07,3.633538165907453e-07,0.00028468163275053107,0.07300483428379961,25.98087138154844
NER,Construction,5.4473522806211546e-08,5.4473522806211546e-08,5.4473522806211546e-08,5.4473522806211546e-08,0.0011119791313522176,0.010944788037829965,103.211567815937
NER,Maintenance and Repair,1.465800054504096e-07,1.465800054504096e-07,1.465800054504096e-07,1.465800054504096e-07,0.017656632212998707,0.029450768145579877,95.54197913407944
NER,Wholesale Trade,1.0485962148312699e-07,1.0485962148312699e-07,1.0485962148312699e-07,1.0485962148312699e-07,0.004040351719262331,0.021068333233059042,512.4095260920068
NER,Retail Trade,3.5695745315721604e-08,3.5695745315721604e-08,3.5695745315721604e-08,3.5695745315721604e-08,0.0015864553607150738,0.0071719680719526694,149.07809972764298
NER,Hotels and Restraurants,4.599537561390294e-09,4.599537561390294e-09,4.599537561390294e-09,4.599537561390294e-09,0.00016157670893648805,0.0009241363709951541,19.495037816731966
NER,Transport,8.69159843600162e-07,8.69159843600162e-07,8.69159843600162e-07,8.69159843600162e-07,0.0004505571301175793,0.17463108257269688,39.74310377911553
NER,Post and Telecommunications,9.015267805829411e-08,9.015267805829411e-08,9.015267805829411e-08,9.015267805829411e-08,0.004589545830786975,0.018113422843992033,132.92196739666934
NER,Finacial Intermediation and Business Activities,9.16943756264443e-08,9.16943756264443e-08,9.16943756264443e-08,9.16943756264443e-08,0.0010567954651839523,0.018423179809075218,103.65810815259137
NER,Public Administration,2.8757012809601487e-08,2.8757012809601487e-08,2.8757012809601487e-08,2.8757012809601487e-08,0.0005081391584659753,0.005777842033861634,41.019228683670775
NER,"Education, Health and Other Services",8.252198673086344e-08,8.252198673086344e-08,8.252198673086344e-08,8.252198673086344e-08,0.000768826797589074,0.016580268848096755,127.12704863494857
NER,Private Households,4.695191973329378e-07,4.695191973329378e-07,4.695191973329378e-07,4.695191973329378e-07,0.057778597076017006,0.09433551989619249,25.202966265961543
NER,Others,1.0258107504963718e-07,1.0258107504963718e-07,1.0258107504963718e-07,1.0258107504963718e-07,0.011618929760569954,0.020610529029031027,3.8270895602555743
NER,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,1.1649766982473655e-05
SUD,Agriculture,0.0,0.0,0.0,0.0,,0.0,1892.630603927739
SUD,Fishing,0.0,0.0,0.0,0.0,,0.0,6870.630183800998
SUD,Mining and Quarrying,0.0,0.0,0.0,0.0,,0.0,112.66720788721346
SUD,Food & Beverages,0.0,0.0,0.0,0.0,,0.0,96.24729850591488
SUD,Textiles and Wearing Apparel,0.0,0.0,0.0,0.0,,0.0,131.3274610757806
SUD,Wood and Paper,0.0,0.0,0.0,0.0,,0.0,259.67397939349513
SUD,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,0.0,0.0,0.0,,0.0,296.21396635718713
SUD,Metal Products,0.0,0.0,0.0,0.0,,0.0,295.61931479780657
SUD,Electrical and Machinery,0.0,0.0,0.0,0.0,,0.0,325.0832096255967
SUD,Transport Equipment,0.0,0.0,0.0,0.0,,0.0,125.60143945850884
SUD,Other Manufacturing,0.0,0.0,0.0,0.0,,0.0,126.95773579985159
SUD,Recycling,0.0,0.0,0.0,0.0,,0.0,17.615214007553234
SUD,"Electricity, Gas and Water",0.0,0.0,0.0,0.0,,0.0,136.6590624071294
SUD,Construction,0.0,0.0,0.0,0.0,,0.0,221.81077574726575
SUD,Maintenance and Repair,0.0,0.0,0.0,0.0,,0.0,239.65946147880769
SUD,Wholesale Trade,0.0,0.0,0.0,0.0,,0.0,857.4086953440958
SUD,Retail Trade,0.0,0.0,0.0,0.0,,0.0,398.51867716688326
SUD,Hotels and Restraurants,0.0,0.0,0.0,0.0,,0.0,284.63119221900064
SUD,Transport,0.0,0.0,0.0,0.0,,0.0,694.7914081522864
SUD,Post and Telecommunications,0.0,0.0,0.0,0.0,,0.0,493.8429344283632
SUD,Finacial Intermediation and Business Activities,0.0,0.0,0.0,0.0,,0.0,764.3442575302967
SUD,Public Administration,0.0,0.0,0.0,0.0,,0.0,159.28164463344427
SUD,"Education, Health and Other Services",0.0,0.0,0.0,0.0,,0.0,208.64845397208205
SUD,Private Households,0.0,0.0,0.0,0.0,,0.0,41.10382836447358
SUD,Others,0.0,0.0,0.0,0.0,,0.0,13.841924091780747
SUD,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.012312888361010306
TGO,Agriculture,1.0967897106245061e-05,1.0967897106245061e-05,1.0967897106245061e-05,1.0967897106245061e-05,0.2575745269081114,2.203663410490732,30492.702793489854
TGO,Fishing,2.785500262373485e-07,2.785500262373485e-07,2.785500262373485e-07,2.785500262373485e-07,0.050878278908341304,0.055966106799175436,1551.5636422772131
TGO,Mining and Quarrying,3.460556713678206e-07,3.460556713678206e-07,3.460556713678206e-07,3.460556713678206e-07,0.03530843579947724,0.06952930115945899,365.4917423347087
TGO,Food & Beverages,3.1061184730482326e-07,3.1061184730482326e-07,3.1061184730482326e-07,3.1061184730482326e-07,0.05673449905168586,0.06240794895685445,616.7323719413511
TGO,Textiles and Wearing Apparel,1.4828238830065327e-07,1.4828238830065327e-07,1.4828238830065327e-07,1.4828238830065327e-07,0.027084372638784705,0.029792809902663177,182.49233609032026
TGO,Wood and Paper,1.7298742368124444e-07,1.7298742368124444e-07,1.7298742368124444e-07,1.7298742368124444e-07,0.03159684638546865,0.03475653102401551,562.2437636369447
TGO,"Petroleum, Chemical and Non-Metallic Mineral Products",3.409229446646529e-05,3.409229446646529e-05,3.409229446646529e-05,3.409229446646529e-05,0.020896064848248855,6.849803674092437,485.2254322347019
TGO,Metal Products,1.306479547208273e-07,1.306479547208273e-07,1.306479547208273e-07,1.306479547208273e-07,0.023863372654744117,0.02624970992021853,534.0384166405187
TGO,Electrical and Machinery,5.949761248695042e-08,5.949761248695042e-08,5.949761248695042e-08,5.949761248695042e-08,0.010867477427239926,0.01195422516996392,497.83044695991924
TGO,Transport Equipment,5.4550676277904534e-08,5.4550676277904534e-08,5.4550676277904534e-08,5.4550676277904534e-08,0.009963899698005945,0.01096028966780654,109.48731544156851
TGO,Other Manufacturing,3.4217643412198205e-07,3.4217643412198205e-07,3.4217643412198205e-07,3.4217643412198205e-07,0.062499897365960476,0.06874988710255653,500.50480309737446
TGO,Recycling,2.5643051725661503e-07,2.5643051725661503e-07,2.5643051725661503e-07,2.5643051725661503e-07,0.04683806192312238,0.05152186811543462,22.33102962114898
TGO,"Electricity, Gas and Water",1.1686259316951672e-05,1.1686259316951672e-05,1.1686259316951672e-05,1.1686259316951672e-05,0.014290647898713416,2.3479963217023103,331.201484765372
TGO,Construction,5.7851346161321664e-08,5.7851346161321664e-08,5.7851346161321664e-08,5.7851346161321664e-08,0.010566780283519754,0.01162345831187173,1257.457420519134
TGO,Maintenance and Repair,2.9531810015085875e-07,2.9531810015085875e-07,2.9531810015085875e-07,2.9531810015085875e-07,0.05394103482637635,0.05933513830901399,303.1923079624445
TGO,Wholesale Trade,1.1972316860505733e-07,1.1972316860505733e-07,1.1972316860505733e-07,1.1972316860505733e-07,0.021867916676798875,0.024054708344478766,1833.7319661413023
TGO,Retail Trade,4.4076213696812106e-08,4.4076213696812106e-08,4.4076213696812106e-08,4.4076213696812106e-08,0.008050697118869552,0.008855766830756508,493.7508644396934
TGO,Hotels and Restraurants,8.156061739111591e-08,8.156061739111591e-08,8.156061739111591e-08,8.156061739111591e-08,0.01489737371636734,0.016387111088004076,515.4103974146474
TGO,Transport,0.0003384554580802166,0.0003384554580802166,0.0003384554580802166,0.0003384554580802166,0.03854068899004642,68.00227079332963,4591.583523518171
TGO,Post and Telecommunications,1.057805179362962e-07,1.057805179362962e-07,1.057805179362962e-07,1.057805179362962e-07,0.019321235640616358,0.021253359204677996,1714.5336046477069
TGO,Finacial Intermediation and Business Activities,6.100126287626509e-08,6.100126287626509e-08,6.100126287626509e-08,6.100126287626509e-08,0.011142125198491616,0.01225633771834078,2629.5638310944187
TGO,Public Administration,1.556865870293077e-08,1.556865870293077e-08,1.556865870293077e-08,1.556865870293077e-08,0.002843677921758817,0.003128045713934699,332.50557203541496
TGO,"Education, Health and Other Services",2.814534661975254e-07,2.814534661975254e-07,2.814534661975254e-07,2.814534661975254e-07,0.005533009950863986,0.056549464241611266,952.8894407278448
TGO,Private Households,3.358887013334765e-07,3.358887013334765e-07,3.358887013334765e-07,3.358887013334765e-07,0.06135141776667256,0.06748655954333982,177.9461061471678
TGO,Others,1.2151802006315944e-07,1.2151802006315944e-07,1.2151802006315944e-07,1.2151802006315944e-07,0.022195753490594588,0.024415328839654048,29.054907191793035
TGO,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.058050938308709214
GMB,Agriculture,9.596412155536303e-07,9.596412155536303e-07,9.596412155536303e-07,9.596412155536303e-07,0.02417408531857294,0.19281054640002698,853.8770416226333
GMB,Fishing,1.1251540120560586e-06,1.1251540120560586e-06,1.1251540120560586e-06,1.1251540120560586e-06,0.03303978503810862,0.22606527974473734,337.08840685130315
GMB,Mining and Quarrying,1.096238864576756e-06,1.096238864576756e-06,1.096238864576756e-06,1.096238864576756e-06,0.027600919069596816,0.22025566538641145,48.82078165949355
GMB,Food & Beverages,1.2414231422023197e-06,1.2414231422023197e-06,1.2414231422023197e-06,1.2414231422023197e-06,0.03219579881163466,0.2494260047215436,173.37341072668832
